name,conf,dlpno,b3lypd3,pm7hof,pm7,gfn,gfn2,mmff
Neutral_jobs/omegacsd_YOPWOP,rmsd151-mmff,nan,4374.940316,-30.681200,4143.95458,6337.65,7540.2,10.215758
Neutral_jobs/omegacsd_YOPWOP,rmsd151-pm7,nan,4380.648410,-50.440180,4160.032487,6343.33,7545.1,22.720959
Neutral_jobs/omegacsd_YOPWOP,rmsd151-opt,4203.62846011,4385.194825,-50.439800,4160.031795,6343.35,7545.11,22.720090
Neutral_jobs/omegacsd_YOPWOP,rmsd170-mmff,nan,4374.311573,-29.801900,4143.569703,6336.99,7539.94,11.622514
Neutral_jobs/omegacsd_YOPWOP,rmsd170-pm7,nan,4377.538723,-48.438090,4160.082989,6342.28,7544.34,20.723716
Neutral_jobs/omegacsd_YOPWOP,rmsd170-opt,4200.58156389,4382.077996,-48.437220,4160.082067,6342.27,7544.32,20.747627
Neutral_jobs/omegacsd_YOPWOP,rmsd193-mmff,nan,4374.369540,-31.039820,4144.519559,6337.14,7540.32,9.677149
Neutral_jobs/omegacsd_YOPWOP,rmsd193-pm7,nan,4377.460475,-48.475490,4160.126804,6342.3,7544.19,20.638188
Neutral_jobs/omegacsd_YOPWOP,rmsd193-opt,4200.47639595,4382.272709,-48.475670,4160.125881,6342.29,7544.18,20.643407
Neutral_jobs/omegacsd_YOPWOP,rmsd2-mmff,nan,4370.022074,-27.450380,4139.538293,6334.9,7537.86,15.909175
Neutral_jobs/omegacsd_YOPWOP,rmsd2-pm7,nan,4377.639345,-47.688020,4159.906116,6343.03,7544.95,23.112082
Neutral_jobs/omegacsd_YOPWOP,rmsd2-opt,4200.24407777,4382.209327,-47.687700,4159.905655,6343.03,7544.95,23.108274
Neutral_jobs/omegacsd_YOPWOP,rmsd31-mmff,nan,4373.695785,-29.622840,4143.436184,6336.61,7539.71,12.012657
Neutral_jobs/omegacsd_YOPWOP,rmsd31-pm7,nan,4377.379935,-48.514000,4160.18653,6342.32,7544.21,20.703282
Neutral_jobs/omegacsd_YOPWOP,rmsd31-opt,4200.37296901,4382.144714,-48.513750,4160.1863,6342.32,7544.22,20.686831
Neutral_jobs/omegacsd_YOPWOP,rmsd37-mmff,nan,4370.439930,-27.525160,4140.376536,6334.27,7537.39,14.920296
Neutral_jobs/omegacsd_YOPWOP,rmsd39-mmff,nan,4369.314856,-27.808380,4141.844558,6334.81,7538.66,13.826781
Neutral_jobs/omegacsd_YOPWOP,rmsd42-mmff,nan,4367.787398,-26.135370,4139.416534,6332.87,7536.22,17.109410
Neutral_jobs/omegacsd_YOPWOP,rmsd70-mmff,nan,4373.789963,-29.477710,4143.038393,6336.34,7539.45,11.903668
Neutral_jobs/omegacsd_YOPWOP,rmsd70-pm7,nan,4377.410052,-48.528740,4160.177537,6342.3,7544.22,20.652252
Neutral_jobs/omegacsd_YOPWOP,rmsd70-opt,4200.32142571,4382.086645,-48.528930,4160.177075,6342.3,7544.21,20.644265
Neutral_jobs/omegacsd_YOPWOP,rmsd81-mmff,nan,4377.291189,-32.652590,4144.480818,6339.41,7541.88,7.504548
Neutral_jobs/omegacsd_YOPWOP,rmsd81-pm7,nan,4377.857337,-49.540570,4160.073534,6342.81,7544.39,22.184237
Neutral_jobs/omegacsd_YOPWOP,rmsd81-opt,4200.68824052,4386.268588,-49.540550,4160.073765,6342.79,7544.37,22.189338
Neutral_jobs/omegacsd_YOSMOI,rmsd1-mmff,nan,3357.567660,-33.939750,3227.909849,5088.36,6056.46,-107.107389
Neutral_jobs/omegacsd_YOSMOI,rmsd108-mmff,nan,3354.052854,-28.172190,3222.110171,5085.78,6053.96,-105.687920
Neutral_jobs/omegacsd_YOSMOI,rmsd112-mmff,nan,3351.296978,-25.975740,3221.312052,5084.2,6051.93,83.667851
Neutral_jobs/omegacsd_YOSMOI,rmsd112-pm7,nan,3356.894087,-54.488030,3248.969944,5084.44,6053.1,73.290627
Neutral_jobs/omegacsd_YOSMOI,rmsd112-opt,3217.2208306,3363.685591,-54.488120,3248.969944,5084.44,6053.1,73.317074
Neutral_jobs/omegacsd_YOSMOI,rmsd114-mmff,nan,3351.609075,-25.739890,3221.071302,5084.13,6052.01,84.304603
Neutral_jobs/omegacsd_YOSMOI,rmsd114-pm7,nan,3357.091371,-54.459780,3248.989315,5084.57,6053.31,73.053559
Neutral_jobs/omegacsd_YOSMOI,rmsd114-opt,3217.8472835,3363.781297,-54.459670,3248.989315,5084.58,6053.31,73.047952
Neutral_jobs/omegacsd_YOSMOI,rmsd116-mmff,nan,3351.592527,-25.397610,3220.757451,5084.11,6051.91,84.729108
Neutral_jobs/omegacsd_YOSMOI,rmsd116-pm7,nan,3357.007273,-54.489020,3249.000384,5084.51,6053.16,73.173856
Neutral_jobs/omegacsd_YOSMOI,rmsd116-opt,3217.40459969,3366.003894,-54.488860,3249.000153,5084.51,6053.17,73.177760
Neutral_jobs/omegacsd_YOSMOI,rmsd118-mmff,nan,3351.205587,-25.103100,3220.46666,5083.92,6051.7,-103.738622
Neutral_jobs/omegacsd_YOSMOI,rmsd119-mmff,nan,3351.320217,-25.127850,3220.490643,5083.95,6051.73,85.008283
Neutral_jobs/omegacsd_YOSMOI,rmsd119-pm7,nan,3357.034447,-54.508650,3248.981474,5084.51,6053.23,73.058044
Neutral_jobs/omegacsd_YOSMOI,rmsd119-opt,3217.52380258,3363.713807,-54.508510,3248.981474,5084.51,6053.23,73.044209
Neutral_jobs/omegacsd_YOSMOI,rmsd22-mmff,nan,3350.419303,-26.761530,3219.986543,5084.63,6051.67,-103.451597
Neutral_jobs/omegacsd_YOSMOI,rmsd23-mmff,nan,3356.305393,-31.689700,3225.182732,5087.34,6055.24,-106.699734
Neutral_jobs/omegacsd_YOSMOI,rmsd53-mmff,nan,3357.177035,-32.601390,3225.986155,5088.12,6056.12,-107.208523
Neutral_jobs/omegacsd_YOSMOI,rmsd66-mmff,nan,3350.920272,-28.132470,3223.033507,5081.93,6051.33,85.574822
Neutral_jobs/omegacsd_YOSMOI,rmsd66-pm7,nan,3356.988535,-54.488290,3248.982166,5084.68,6053.49,72.789219
Neutral_jobs/omegacsd_YOSMOI,rmsd66-opt,3217.48542922,3363.737106,-54.488250,3248.981936,5084.68,6053.49,72.791833
Neutral_jobs/omegacsd_YOSMOI,rmsd67-mmff,nan,3350.890636,-28.081230,3222.956025,5081.96,6051.32,85.719349
Neutral_jobs/omegacsd_YOSMOI,rmsd67-pm7,nan,3356.912935,-54.487550,3248.975018,5084.59,6053.3,72.938379
Neutral_jobs/omegacsd_YOSMOI,rmsd67-opt,3217.24448242,3363.512272,-54.487640,3248.974787,5084.59,6053.31,72.954112
Neutral_jobs/omegacsd_YOSMOI,rmsd8-mmff,nan,3353.927491,-30.480990,3225.604275,5085.13,6054.0,83.075879
Neutral_jobs/omegacsd_YOSMOI,rmsd8-pm7,nan,3357.027958,-54.485500,3248.971328,5084.66,6053.47,72.905814
Neutral_jobs/omegacsd_YOSMOI,rmsd8-opt,3217.5950676,3366.316685,-54.485390,3248.971097,5084.66,6053.46,72.918396
Neutral_jobs/omegacsd_YOSMOI,rmsd91-mmff,nan,3351.922245,-28.263990,3222.726113,5084.79,6052.19,82.606152
Neutral_jobs/omegacsd_YOSMOI,rmsd91-pm7,nan,3357.008625,-54.499880,3249.005227,5084.58,6053.27,72.963846
Neutral_jobs/omegacsd_YOSMOI,rmsd91-opt,3217.35030871,3364.571893,-54.499750,3249.004996,5084.58,6053.27,72.934843
Neutral_jobs/omegacsd_YOSMOI,rmsd93-mmff,nan,3352.778944,-27.201660,3221.318509,5084.56,6052.97,85.134552
Neutral_jobs/omegacsd_YOSMOI,rmsd93-pm7,nan,3357.053173,-54.476180,3248.99508,5084.65,6053.39,72.702404
Neutral_jobs/omegacsd_YOSMOI,rmsd93-opt,3217.50249121,3363.706298,-54.476100,3248.99508,5084.65,6053.39,72.700463
Neutral_jobs/omegacsd_YOSMOI,rmsd96-mmff,nan,3352.480696,-27.071920,3221.274233,5084.14,6052.66,85.586735
Neutral_jobs/omegacsd_YOSMOI,rmsd96-pm7,nan,3356.918361,-54.482290,3248.973173,5084.61,6053.4,72.875150
Neutral_jobs/omegacsd_YOSMOI,rmsd96-opt,3217.36585201,3363.703862,-54.482220,3248.973173,5084.6,6053.39,72.893298
Neutral_jobs/omegacsd_YOWVOV,rmsd1-mmff,nan,5387.569320,-113.554850,5110.201463,7759.61,9156.92,46.511221
Neutral_jobs/omegacsd_YOWVOV,rmsd113-mmff,nan,5381.432721,-109.763890,5111.978724,7759.05,9154.99,47.452995
Neutral_jobs/omegacsd_YOWVOV,rmsd113-pm7,nan,5379.088002,-115.314860,5117.198434,7757.83,9153.87,54.332659
Neutral_jobs/omegacsd_YOWVOV,rmsd113-opt,5169.92201402,5385.507181,-115.314590,5117.198204,7757.83,9153.88,54.326288
Neutral_jobs/omegacsd_YOWVOV,rmsd117-mmff,nan,5377.990187,-103.326950,5105.781255,7754.14,9151.88,55.397058
Neutral_jobs/omegacsd_YOWVOV,rmsd121-mmff,nan,5379.575399,-105.259930,5108.233954,7756.22,9150.93,52.248982
Neutral_jobs/omegacsd_YOWVOV,rmsd121-pm7,nan,5382.597969,-119.366390,5117.347174,7760.19,9155.89,55.691618
Neutral_jobs/omegacsd_YOWVOV,rmsd121-opt,5172.31914705,5392.408288,-119.366480,5117.347174,7760.19,9155.89,55.687133
Neutral_jobs/omegacsd_YOWVOV,rmsd158-mmff,nan,5378.123755,-104.666070,5107.800881,7756.27,9151.06,50.961131
Neutral_jobs/omegacsd_YOWVOV,rmsd158-pm7,nan,5378.956596,-115.608730,5117.365391,7757.84,9153.75,53.952539
Neutral_jobs/omegacsd_YOWVOV,rmsd158-opt,5170.56298951,5384.957942,-115.608650,5117.365161,7757.84,9153.75,53.955896
Neutral_jobs/omegacsd_YOWVOV,rmsd200-mmff,nan,5385.826534,-113.319720,5112.043293,7761.31,9157.88,44.540675
Neutral_jobs/omegacsd_YOWVOV,rmsd200-pm7,nan,5386.845527,-122.070420,5118.248603,7762.43,9158.64,53.670762
Neutral_jobs/omegacsd_YOWVOV,rmsd200-opt,5175.15830168,5394.717700,-122.070380,5118.248142,7762.44,9158.65,53.670626
Neutral_jobs/omegacsd_YOWVOV,rmsd202-mmff,nan,5381.082321,-107.771010,5107.469042,7757.69,9154.05,49.592578
Neutral_jobs/omegacsd_YOWVOV,rmsd202-pm7,nan,5384.164627,-119.637850,5117.071833,7760.18,9156.77,56.995737
Neutral_jobs/omegacsd_YOWVOV,rmsd202-opt,5173.71740142,5391.316195,-119.637760,5117.071833,7760.18,9156.77,56.992582
Neutral_jobs/omegacsd_YOWVOV,rmsd228-mmff,nan,5380.833223,-107.781980,5109.76078,7758.6,9154.82,48.339440
Neutral_jobs/omegacsd_YOWVOV,rmsd228-pm7,nan,5380.987535,-116.080730,5117.186674,7759.05,9155.54,55.586296
Neutral_jobs/omegacsd_YOWVOV,rmsd228-opt,5171.06775645,5386.503463,-116.080780,5117.186674,7759.05,9155.53,55.590578
Neutral_jobs/omegacsd_YOWVOV,rmsd248-mmff,nan,5379.835022,-108.083410,5110.80403,7757.32,9153.66,47.548966
Neutral_jobs/omegacsd_YOWVOV,rmsd248-pm7,nan,5378.973171,-115.372170,5117.248475,7757.41,9153.55,55.520289
Neutral_jobs/omegacsd_YOWVOV,rmsd248-opt,5170.01956983,5386.450759,-115.372070,5117.248937,7757.4,9153.54,55.516790
Neutral_jobs/omegacsd_YOWVOV,rmsd26-mmff,nan,5383.921383,-111.815160,5112.16067,7761.01,9156.65,45.746757
Neutral_jobs/omegacsd_YOWVOV,rmsd26-pm7,nan,5386.138651,-120.642950,5117.565325,7761.86,9157.81,55.023044
Neutral_jobs/omegacsd_YOWVOV,rmsd26-opt,5175.84676453,5392.342104,-120.642700,5117.565786,7761.86,9157.81,55.020643
Neutral_jobs/omegacsd_YOWVOV,rmsd47-mmff,nan,5381.138760,-109.319340,5111.704537,7758.09,9154.18,47.404438
Neutral_jobs/omegacsd_YOWVOV,rmsd47-pm7,nan,5379.207397,-116.267060,5117.855654,7758.29,9154.33,53.182473
Neutral_jobs/omegacsd_YOWVOV,rmsd47-opt,5170.60616372,5384.599902,-116.267000,5117.855654,7758.29,9154.33,53.187349
Neutral_jobs/omegacsd_YOWVOV,rmsd80-mmff,nan,5375.979672,-105.179250,5106.72304,7754.85,9151.11,53.647588
Neutral_jobs/omegacsd_YOWVOV,rmsd80-pm7,nan,5381.790912,-119.366270,5117.160385,7759.14,9155.61,58.499094
Neutral_jobs/omegacsd_YOWVOV,rmsd80-opt,5170.9303495,5390.006961,-119.366160,5117.160615,7759.13,9155.6,58.503401
Neutral_jobs/omegacsd_YOWYAK,rmsd103-mmff,nan,3740.644290,-15.466620,3550.071701,5651.43,6673.07,127.573990
Neutral_jobs/omegacsd_YOWYAK,rmsd103-pm7,nan,3745.341977,-26.831620,3560.661014,5654.63,6675.43,131.591558
Neutral_jobs/omegacsd_YOWYAK,rmsd103-opt,3569.33862196,3752.532440,-26.831610,3560.660784,5654.62,6675.42,131.590427
Neutral_jobs/omegacsd_YOWYAK,rmsd141-mmff,nan,3742.896134,-13.944040,3548.659947,5651.54,6673.02,127.329207
Neutral_jobs/omegacsd_YOWYAK,rmsd144-mmff,nan,3746.599286,-16.534270,3550.086229,5654.08,6675.64,123.888601
Neutral_jobs/omegacsd_YOWYAK,rmsd149-mmff,nan,3748.057106,-19.826340,3553.760204,5656.74,6677.78,124.143820
Neutral_jobs/omegacsd_YOWYAK,rmsd149-pm7,nan,3745.567836,-26.876790,3560.742417,5655.01,6675.65,131.089857
Neutral_jobs/omegacsd_YOWYAK,rmsd149-opt,3569.46603394,3752.134175,-26.876550,3560.741956,5655.01,6675.65,131.096717
Neutral_jobs/omegacsd_YOWYAK,rmsd162-mmff,nan,3749.006112,-19.493580,3552.554379,5656.46,6677.67,125.603698
Neutral_jobs/omegacsd_YOWYAK,rmsd162-pm7,nan,3747.736145,-27.326970,3560.734115,5656.02,6676.74,133.193620
Neutral_jobs/omegacsd_YOWYAK,rmsd162-opt,3570.5882447,3754.531004,-27.326890,3560.734346,5656.01,6676.73,133.201181
Neutral_jobs/omegacsd_YOWYAK,rmsd164-mmff,nan,3741.697809,-13.512270,3547.603783,5648.7,6671.6,129.878148
Neutral_jobs/omegacsd_YOWYAK,rmsd169-mmff,nan,3742.287907,-14.616480,3549.369744,5652.12,6673.38,127.476043
Neutral_jobs/omegacsd_YOWYAK,rmsd169-pm7,nan,3746.815841,-26.794000,3560.688225,5654.93,6676.85,133.484411
Neutral_jobs/omegacsd_YOWYAK,rmsd169-opt,3570.01698157,3753.212896,-26.793960,3560.688225,5654.92,6676.85,133.484067
Neutral_jobs/omegacsd_YOWYAK,rmsd18-mmff,nan,3744.572619,-15.816250,3548.260311,5652.94,6674.23,125.649252
Neutral_jobs/omegacsd_YOWYAK,rmsd181-mmff,nan,3741.259317,-15.779540,3550.59448,5651.47,6673.4,128.101650
Neutral_jobs/omegacsd_YOWYAK,rmsd181-pm7,nan,3746.496156,-26.722990,3560.684997,5654.86,6676.55,133.224829
Neutral_jobs/omegacsd_YOWYAK,rmsd181-opt,3569.87753617,3754.648929,-26.722920,3560.684766,5654.85,6676.54,133.228431
Neutral_jobs/omegacsd_YOWYAK,rmsd184-mmff,nan,3743.292873,-15.356940,3549.934262,5653.26,6674.63,126.375529
Neutral_jobs/omegacsd_YOWYAK,rmsd184-pm7,nan,3746.264554,-26.815230,3560.642796,5655.73,6676.58,130.712503
Neutral_jobs/omegacsd_YOWYAK,rmsd184-opt,3569.82534962,3753.424974,-26.815030,3560.642566,5655.73,6676.59,130.704877
Neutral_jobs/omegacsd_YOWYAK,rmsd22-mmff,nan,3750.035620,-19.771010,3553.477715,5657.75,6678.93,124.471689
Neutral_jobs/omegacsd_YOWYAK,rmsd22-pm7,nan,3747.701112,-27.252840,3560.630113,5655.68,6676.56,133.120007
Neutral_jobs/omegacsd_YOWYAK,rmsd22-opt,3570.77272401,3753.923648,-27.252650,3560.630113,5655.68,6676.57,133.116698
Neutral_jobs/omegacsd_YOWYAK,rmsd227-mmff,nan,3735.069136,-10.889510,3545.524892,5647.08,6669.81,128.407744
Neutral_jobs/omegacsd_YOWYAK,rmsd38-mmff,nan,3749.328831,-19.768430,3553.196609,5656.72,6677.93,125.194654
Neutral_jobs/omegacsd_YOWYAK,rmsd38-pm7,nan,3747.970910,-27.360780,3560.757868,5656.14,6676.98,133.223001
Neutral_jobs/omegacsd_YOWYAK,rmsd38-opt,3570.73716847,3753.915694,-27.360370,3560.756945,5656.14,6676.98,133.228561
Neutral_jobs/omegacsd_YOWYAK,rmsd66-mmff,nan,3741.721027,-14.041950,3547.421606,5650.29,6672.46,129.784403
Neutral_jobs/omegacsd_YOWYAK,rmsd70-mmff,nan,3748.498844,-17.948950,3550.00229,5654.71,6677.69,125.963919
Neutral_jobs/omegacsd_YOWYAK,rmsd86-mmff,nan,3744.922524,-15.892310,3549.933109,5655.14,6676.13,125.415821
Neutral_jobs/omegacsd_YOWYAK,rmsd86-pm7,nan,3747.995705,-27.387560,3560.871094,5655.92,6676.93,132.940715
Neutral_jobs/omegacsd_YOWYAK,rmsd86-opt,3570.94664528,3754.844525,-27.387470,3560.871325,5655.92,6676.93,132.930898
Neutral_jobs/omegacsd_YOWYAK,rmsd94-mmff,nan,3742.974490,-14.760160,3549.500958,5651.87,6673.37,127.242889
Neutral_jobs/omegacsd_YOWYAK,rmsd94-pm7,nan,3745.711270,-26.836410,3560.693068,5655.14,6675.69,131.574998
Neutral_jobs/omegacsd_YOWYAK,rmsd94-opt,3569.60433827,3752.604056,-26.836460,3560.693068,5655.13,6675.68,131.579169
Neutral_jobs/omegacsd_YOXDEU,rmsd1-mmff,nan,5053.040219,-229.964600,4791.505812,7565.9,8632.97,0.934554
Neutral_jobs/omegacsd_YOXDEU,rmsd111-mmff,nan,5054.247855,-234.476280,4791.984314,7564.67,8633.41,-3.607113
Neutral_jobs/omegacsd_YOXDEU,rmsd111-pm7,nan,5057.470661,-253.814660,4810.710702,7571.68,8636.34,17.932899
Neutral_jobs/omegacsd_YOXDEU,rmsd111-opt,4859.23642106,5067.794928,-253.814740,4810.71001,7571.68,8636.34,17.930609
Neutral_jobs/omegacsd_YOXDEU,rmsd144-mmff,nan,5051.579684,-233.325530,4792.888049,7564.63,8632.87,-1.862643
Neutral_jobs/omegacsd_YOXDEU,rmsd157-mmff,nan,5052.471943,-233.837590,4793.799394,7565.74,8633.11,-1.669039
Neutral_jobs/omegacsd_YOXDEU,rmsd191-mmff,nan,5050.790402,-229.470750,4791.227473,7565.08,8631.88,1.076749
Neutral_jobs/omegacsd_YOXDEU,rmsd228-mmff,nan,5051.438050,-229.362070,4791.055904,7565.27,8632.07,0.847489
Neutral_jobs/omegacsd_YOXDEU,rmsd228-pm7,nan,5056.296038,-251.007800,4809.619486,7570.13,8632.71,18.648766
Neutral_jobs/omegacsd_YOXDEU,rmsd228-opt,4860.50354342,5064.941069,-251.007660,4809.619717,7570.11,8632.69,18.647656
Neutral_jobs/omegacsd_YOXDEU,rmsd23-mmff,nan,5054.712605,-236.148940,4795.35297,7569.39,8635.95,-0.930038
Neutral_jobs/omegacsd_YOXDEU,rmsd23-pm7,nan,5055.490622,-250.310040,4809.373893,7572.62,8635.93,17.140607
Neutral_jobs/omegacsd_YOXDEU,rmsd23-opt,4860.44644322,5063.775629,-250.309770,4809.373893,7572.62,8635.93,17.141262
Neutral_jobs/omegacsd_YOXDEU,rmsd232-mmff,nan,5054.517984,-235.787780,4795.143121,7569.22,8635.53,-0.859641
Neutral_jobs/omegacsd_YOXDEU,rmsd232-pm7,nan,5055.773873,-250.308830,4809.348988,7572.52,8635.87,16.472374
Neutral_jobs/omegacsd_YOXDEU,rmsd232-opt,4860.79633751,5063.813140,-250.308640,4809.349219,7572.53,8635.87,16.473074
Neutral_jobs/omegacsd_YOXDEU,rmsd233-mmff,nan,5054.473167,-236.067520,4795.387099,7569.31,8635.72,-0.491501
Neutral_jobs/omegacsd_YOXDEU,rmsd233-pm7,nan,5055.481656,-250.252910,4809.317626,7572.5,8635.8,16.616565
Neutral_jobs/omegacsd_YOXDEU,rmsd233-opt,4860.40206132,5063.514772,-250.252860,4809.317626,7572.49,8635.79,16.610970
Neutral_jobs/omegacsd_YOXDEU,rmsd239-mmff,nan,5050.976487,-231.953190,4793.635896,7567.35,8633.12,-0.339282
Neutral_jobs/omegacsd_YOXDEU,rmsd243-mmff,nan,5049.954672,-229.363950,4789.580503,7564.6,8631.19,1.352822
Neutral_jobs/omegacsd_YOXDEU,rmsd26-mmff,nan,5054.217109,-235.534860,4794.976164,7568.78,8635.36,-0.079770
Neutral_jobs/omegacsd_YOXDEU,rmsd26-pm7,nan,5055.589735,-250.283940,4809.330771,7572.63,8635.94,16.803157
Neutral_jobs/omegacsd_YOXDEU,rmsd26-opt,4860.70770435,5063.732040,-250.283910,4809.331232,7572.64,8635.96,16.807623
Neutral_jobs/omegacsd_YOXDEU,rmsd57-mmff,nan,5054.521611,-235.876790,4795.180017,7569.32,8635.71,-0.942625
Neutral_jobs/omegacsd_YOXDEU,rmsd57-pm7,nan,5055.286133,-250.246750,4809.323391,7572.26,8635.43,17.170606
Neutral_jobs/omegacsd_YOXDEU,rmsd57-opt,4860.32364919,5063.964530,-250.246780,4809.323391,7572.24,8635.42,17.175938
Neutral_jobs/omegacsd_YOXDEU,rmsd59-mmff,nan,5054.782865,-236.222670,4795.372571,7569.39,8636.02,-0.908812
Neutral_jobs/omegacsd_YOXDEU,rmsd59-pm7,nan,5055.462664,-250.299780,4809.35729,7572.57,8635.91,17.263782
Neutral_jobs/omegacsd_YOXDEU,rmsd59-opt,4860.45212621,5063.795823,-250.299710,4809.357751,7572.58,8635.92,17.264461
Neutral_jobs/omegacsd_YOXDEU,rmsd6-mmff,nan,5048.302430,-228.717240,4788.917288,7563.38,8629.61,3.010944
Neutral_jobs/omegacsd_YOXDEU,rmsd60-mmff,nan,5054.666322,-235.992450,4795.405548,7569.32,8635.96,-0.593124
Neutral_jobs/omegacsd_YOXDEU,rmsd60-pm7,nan,5055.372565,-250.202370,4809.264587,7572.56,8635.99,17.460465
Neutral_jobs/omegacsd_YOXDEU,rmsd60-opt,4860.50637884,5061.999719,-250.202450,4809.264818,7572.56,8635.99,17.457287
Neutral_jobs/omegacsd_YOXDEU,rmsd82-mmff,nan,5052.115035,-233.631070,4794.510806,7568.53,8634.47,-0.798254
Neutral_jobs/omegacsd_YOXDEU,rmsd9-mmff,nan,5051.246517,-231.324300,4791.117937,7565.92,8631.76,0.217353
Neutral_jobs/omegacsd_YOXDEU,rmsd9-pm7,nan,5055.449165,-250.337060,4809.29987,7572.33,8635.65,17.395288
Neutral_jobs/omegacsd_YOXDEU,rmsd9-opt,4860.37990987,5063.970859,-250.336780,4809.299408,7572.32,8635.64,17.400870
Neutral_jobs/omegacsd_YOXDEU,rmsd99-mmff,nan,5051.124453,-228.728670,4790.386232,7564.52,8631.35,1.439249
Neutral_jobs/omegacsd_YUKKUK,rmsd123-mmff,nan,4675.622891,-13.503150,4480.436218,6896.41,8260.6,-2.425243
Neutral_jobs/omegacsd_YUKKUK,rmsd123-pm7,nan,4675.232434,-29.369820,4495.61823,6896.58,8264.05,21.556382
Neutral_jobs/omegacsd_YUKKUK,rmsd123-opt,4492.72744297,4687.751275,-29.369910,4495.618,6896.57,8264.05,21.560483
Neutral_jobs/omegacsd_YUKKUK,rmsd124-mmff,nan,4675.522454,-13.321080,4480.191548,6896.22,8260.46,-2.836872
Neutral_jobs/omegacsd_YUKKUK,rmsd124-pm7,nan,4675.041181,-29.458650,4495.469491,6896.36,8264.06,22.296833
Neutral_jobs/omegacsd_YUKKUK,rmsd124-opt,4492.71985477,4687.413455,-29.458680,4495.46926,6896.36,8264.06,22.296278
Neutral_jobs/omegacsd_YUKKUK,rmsd157-mmff,nan,4679.466492,-13.804520,4480.866986,6898.9,8262.57,1.354988
Neutral_jobs/omegacsd_YUKKUK,rmsd157-pm7,nan,4679.181103,-28.733190,4495.543515,6897.87,8262.37,15.750898
Neutral_jobs/omegacsd_YUKKUK,rmsd157-opt,4496.25222766,4687.051546,-28.733460,4495.543515,6897.87,8262.38,15.753539
Neutral_jobs/omegacsd_YUKKUK,rmsd158-mmff,nan,4679.120914,-13.553670,4480.683656,6898.73,8262.22,1.312053
Neutral_jobs/omegacsd_YUKKUK,rmsd158-pm7,nan,4679.568521,-29.186700,4495.886653,6898.06,8263.62,18.536006
Neutral_jobs/omegacsd_YUKKUK,rmsd158-opt,4496.254219,4691.070247,-29.186840,4495.886883,6898.05,8263.62,18.534203
Neutral_jobs/omegacsd_YUKKUK,rmsd199-mmff,nan,4674.173783,-12.864470,4480.393326,6895.4,8259.11,-1.540895
Neutral_jobs/omegacsd_YUKKUK,rmsd199-pm7,nan,4675.738455,-28.799220,4495.576722,6896.77,8263.6,19.007491
Neutral_jobs/omegacsd_YUKKUK,rmsd199-opt,4493.22647396,4685.774167,-28.799160,4495.57603,6896.79,8263.62,19.007983
Neutral_jobs/omegacsd_YUKKUK,rmsd200-mmff,nan,4673.924536,-12.708890,4480.290016,6895.29,8258.91,-1.076503
Neutral_jobs/omegacsd_YUKKUK,rmsd200-pm7,nan,4674.165177,-28.735360,4495.416913,6895.79,8262.06,19.841272
Neutral_jobs/omegacsd_YUKKUK,rmsd200-opt,4491.40283417,4689.840769,-28.735330,4495.416683,6895.79,8262.07,19.850930
Neutral_jobs/omegacsd_YUKKUK,rmsd214-mmff,nan,4675.229351,-13.154690,4480.475652,6895.82,8259.71,-2.624405
Neutral_jobs/omegacsd_YUKKUK,rmsd214-pm7,nan,4675.135114,-28.498240,4495.553431,6895.97,8262.23,19.594488
Neutral_jobs/omegacsd_YUKKUK,rmsd214-opt,4492.2723949,4688.076558,-28.497670,4495.552278,6895.97,8262.23,19.605131
Neutral_jobs/omegacsd_YUKKUK,rmsd239-mmff,nan,4670.884872,-10.628600,4476.520801,6890.83,8255.17,2.559538
Neutral_jobs/omegacsd_YUKKUK,rmsd240-mmff,nan,4667.638688,-8.128620,4473.670081,6887.15,8252.09,7.003710
Neutral_jobs/omegacsd_YUKKUK,rmsd242-mmff,nan,4674.939552,-10.262580,4477.799037,6896.18,8260.12,4.659585
Neutral_jobs/omegacsd_YUKKUK,rmsd242-pm7,nan,4675.215200,-28.809680,4495.567498,6896.25,8263.36,20.260315
Neutral_jobs/omegacsd_YUKKUK,rmsd242-opt,4492.56281647,4688.044392,-28.809550,4495.567498,6896.25,8263.35,20.258893
Neutral_jobs/omegacsd_YUKKUK,rmsd3-mmff,nan,4670.659363,-10.329840,4478.20928,6890.45,8255.44,-1.689964
Neutral_jobs/omegacsd_YUKKUK,rmsd3-pm7,nan,4680.213889,-28.764110,4495.734455,6898.3,8263.69,17.125353
Neutral_jobs/omegacsd_YUKKUK,rmsd3-opt,4497.29771771,4687.013305,-28.764400,4495.734224,6898.31,8263.69,17.121491
Neutral_jobs/omegacsd_YUKKUK,rmsd4-mmff,nan,4669.208350,-9.487790,4477.468812,6889.55,8254.53,0.636406
Neutral_jobs/omegacsd_YUKKUK,rmsd4-pm7,nan,4679.331429,-28.871410,4495.77481,6897.98,8263.51,18.113038
Neutral_jobs/omegacsd_YUKKUK,rmsd4-opt,4496.13589936,4687.058657,-28.871230,4495.775041,6897.97,8263.5,18.108333
Neutral_jobs/omegacsd_YUKKUK,rmsd56-mmff,nan,4679.997539,-14.405050,4480.853611,6898.55,8262.64,2.320864
Neutral_jobs/omegacsd_YUKNAT,rmsd1-mmff,nan,5040.039993,-71.664670,4790.987646,7257.76,8858.96,105.041506
